id,context,question,answer_text,answer_start
75a13365034a491c9fb5cf9e,"ධීවර රාජ්‍ය අමාත්‍යවරයා යටතේ ගැසට් කොට තිබෙන ආයතන හතරක වගකීම් වලින් ධීවර රාජ්‍ය අමාත්‍ය පියල් නිශාන්ත මහතා ඉවත් වී තිබේ. ධීවර සංස්ථාවේ සභාපතිවරයාගේ ක්‍රියා කලාපයට විරෝධය පළ කරමින් සහ ධීවර ජනතාවගේ සුබ සිද්ධිය වෙනුවෙන් ක්‍රියා කිරීමෙිදී බාධා එලවීම නිසා මෙම පියවර ගත් බව ධීවර රාජ්‍ය අමාත්‍ය පියල් නිශාන්ත මහතා ලංකාදීපයට පැවසීය. ඒ අනුව ධීවර රාජ්‍ය අමාත්‍යවරයා යටතේ තිබූ ලංකා ධීවර සංස්ථාව,නාරා ආයතනය,සීනෝර් ආයතනය, නෝර්ත් සී යන ආයතන වල වගකීම් වලින් ඉවත්වූ බව පියල් නිශාන්ත මහතා සඳහන් කළේය. තමා ඉහත ආයතන හතරේ වගකීම් වලින් ඉවත් වුවද ජනාධිපති රනිල් වික්‍රමසිංහ මහතාට සහ ධීවර අමාත්‍යාංශයේ සෙසු වැඩ කටයුතු වලට උපරිම සහයෝගය ලබා දෙන බව පියල් නිශාන්ත මහතා කීය.",ධීවර රාජ්‍ය අමාත්‍යවරයා කවුද?,පියල් නිශාන්ත,88
78b945ffdc31454190436b76,"ශ්‍රී ලංකා නිදහස් පක්ෂයත්, පක්ෂ කාර්යාලයත් දෙකම අයිති අපිට. ළඟදීම වැඩ බලන කෑලි සියල්ලම අවසන් කරනවා යැයි කෘෂිකර්ම හා වැවිලි කර්මාන්ත අමාත්‍ය සහ ශ්‍රී ලංකා නිදහස් පක්ෂයේ ජ්‍යෙෂ්ඨ උප සභාපති මහින්ද අමරවීර මහතා පැවසීය. ශ්‍රී ලංකා නිදහස් පක්ෂය ආරක්ෂා කරන්න අපි ගත්තේ නීත්‍යානුකූල පියවරයි.  පක්ෂය නව ජවයකින් ඉදිරියට ගෙන යාමට අපි කටයුතු කරන බවද අමාත්‍යවරයා කීය. අමාත්‍යවරයා මේ බව කීවෙි  හම්බන්තොට පැවැති මහජන හමුවකට සහභාගී වෙමිනි.  වලස්මුල්ල ප්‍රදේශයේ කෘෂිකර්ම වගා ව්‍යාපෘතියක් නිරීක්ෂණය කිරීමෙන් අනතුරුව අමාත්‍යවරයා මාධ්‍ය වෙත මේ බව ප්‍රකාශ කළේය.",ශ්‍රී ලංකා නිදහස් පක්ෂය සහ පක්ෂ කාර්යාලය කාට අයිතියක් තිබේ?,අපිට,54
78b945ffdc31454190436b76_2,"ශ්‍රී ලංකා නිදහස් පක්ෂයත්, පක්ෂ කාර්යාලයත් දෙකම අයිති අපිට. ළඟදීම වැඩ බලන කෑලි සියල්ලම අවසන් කරනවා යැයි කෘෂිකර්ම හා වැවිලි කර්මාන්ත අමාත්‍ය සහ ශ්‍රී ලංකා නිදහස් පක්ෂයේ ජ්‍යෙෂ්ඨ උප සභාපති මහින්ද අමරවීර මහතා පැවසීය. ශ්‍රී ලංකා නිදහස් පක්ෂය ආරක්ෂා කරන්න අපි ගත්තේ නීත්‍යානුකූල පියවරයි.  පක්ෂය නව ජවයකින් ඉදිරියට ගෙන යාමට අපි කටයුතු කරන බවද අමාත්‍යවරයා කීය. අමාත්‍යවරයා මේ බව කීවෙි  හම්බන්තොට පැවැති මහජන හමුවකට සහභාගී වෙමිනි.  වලස්මුල්ල ප්‍රදේශයේ කෘෂිකර්ම වගා ව්‍යාපෘතියක් නිරීක්ෂණය කිරීමෙන් අනතුරුව අමාත්‍යවරයා මාධ්‍ය වෙත මේ බව ප්‍රකාශ කළේය.",මෙම ප්‍රකාශය කව්ද කළේ?,කෘෂිකර්ම හා වැවිලි කර්මාන්ත අමාත්‍ය සහ ශ්‍රී ලංකා නිදහස් පක්ෂයේ ජ්‍යෙෂ්ඨ උප සභාපති මහින්ද අමරවීර,104
7b3551b937414cdfb4e2a947,ඇල්පිටිය අවිත්තාව ප්‍රධාන මාර්ගයේ සිදුවූ යතුරු පැදි අනතුරකින් 27 හැවිරිදි තරුණයකු මියගොස් ඇතැයි ඇල්පිටිය පොලිසිය පවසයි. මියගොස් ඇත්තේ කහදූව ම්බන පදිංචි කසුන් තාරක අලහකෝන් නැමැති 27 හැවිරිදි තරුණයෙකු බවද පොලිසිය කියයි. අවිත්තාව දෙස සිට පැමිණි යතුරුපැදියේ වේගය පාලනය කරගැනීමට නොහැකිවීමෙන් ‍යතුරු පැදිය පාරෙන් ඉවතට පැන ගසක හැපීමෙන් මෙම අනතුර සිදුවී ඇති අතර තුවාලකරු ඇල්පිටිය මූලික රෝහලට ඇතුලත් කිරීමෙන් පසු මියගොස් ඇතිබව රෝහල් ආරංචිමාර්ග පවසයි.,"අනතුර සිදුවූ මාර්ගය කුමක්ද?
",ඇල්පිටිය අවිත්තාව ප්‍රධාන මාර්ගය,0
7b3551b937414cdfb4e2a947_2,ඇල්පිටිය අවිත්තාව ප්‍රධාන මාර්ගයේ සිදුවූ යතුරු පැදි අනතුරකින් 27 හැවිරිදි තරුණයකු මියගොස් ඇතැයි ඇල්පිටිය පොලිසිය පවසයි. මියගොස් ඇත්තේ කහදූව ම්බන පදිංචි කසුන් තාරක අලහකෝන් නැමැති 27 හැවිරිදි තරුණයෙකු බවද පොලිසිය කියයි. අවිත්තාව දෙස සිට පැමිණි යතුරුපැදියේ වේගය පාලනය කරගැනීමට නොහැකිවීමෙන් ‍යතුරු පැදිය පාරෙන් ඉවතට පැන ගසක හැපීමෙන් මෙම අනතුර සිදුවී ඇති අතර තුවාලකරු ඇල්පිටිය මූලික රෝහලට ඇතුලත් කිරීමෙන් පසු මියගොස් ඇතිබව රෝහල් ආරංචිමාර්ග පවසයි.,මියගොස් ඇත්තේ කී වියෙහි තරුණයෙකුද?,27 හැවිරිදි තරුණයෙකු,178
7c6fd50d50e742778eaae760,"ඉක්වදෝරයේ රුපවාහිනී නාලිකාවක සජීවී වැඩසටහනක් අතරතුර දී මුහුණු ආවරණය කරගත් තුවක්කුකරුවන් පිරිසක් එම මැදිරියකට කඩා වැදී කාර්ය මණ්ඩලයට තර්ජනය කිරීමේ සිද්ධියක් වාර්තා වෙනවා. විදෙස් මාධ්‍ය අදාළ සජීවී දර්ශන උපුටා දක්වමින් පෙන්වා දී ඇත්තේ, වැඩසටහන් ඉදිරිපත් කරන්නා ඇතුළු අනෙකුත් පිරිස් වෙත හිසට තුවක්කු එල්ල කරමින් ඔවුන්ට තර්ජනය කරන ආකාරයයි. පසුව තුවක්කුකරුවන් විසින් ප්‍රාණ ඇපයට ගත් කිහිප දෙනෙකු මැදිරියෙන් පිටතට රැගෙන ගොස් ඇති අතර පොලිසිය විසින් අදාළ තුවක්කුකරුවන් අත්අඩංගුවට ගැනිමට පියවර ගෙන තිබෙනවා.",ඉක්වදෝරයේ රුපවාහිනී නාලිකාවක සජීවී වැඩසටහනක් අතරතුර මුහුණු ආවරණය කරගත් තුවක්කුකරුවන් විසින් කුමන සිද්ධියක් සිදු කළාද?,වැඩසටහන් ඉදිරිපත් කරන්නා ඇතුළු අනෙකුත් පිරිස් වෙත හිසට තුවක්කු එල්ල කරමින් ඔවුන්ට තර්ජනය කරන,233
7c6fd50d50e742778eaae760_2,"ඉක්වදෝරයේ රුපවාහිනී නාලිකාවක සජීවී වැඩසටහනක් අතරතුර දී මුහුණු ආවරණය කරගත් තුවක්කුකරුවන් පිරිසක් එම මැදිරියකට කඩා වැදී කාර්ය මණ්ඩලයට තර්ජනය කිරීමේ සිද්ධියක් වාර්තා වෙනවා. විදෙස් මාධ්‍ය අදාළ සජීවී දර්ශන උපුටා දක්වමින් පෙන්වා දී ඇත්තේ, වැඩසටහන් ඉදිරිපත් කරන්නා ඇතුළු අනෙකුත් පිරිස් වෙත හිසට තුවක්කු එල්ල කරමින් ඔවුන්ට තර්ජනය කරන ආකාරයයි. පසුව තුවක්කුකරුවන් විසින් ප්‍රාණ ඇපයට ගත් කිහිප දෙනෙකු මැදිරියෙන් පිටතට රැගෙන ගොස් ඇති අතර පොලිසිය විසින් අදාළ තුවක්කුකරුවන් අත්අඩංගුවට ගැනිමට පියවර ගෙන තිබෙනවා.",ඉක්වදෝරයේ රුපවාහිනී නාලිකාවේ සිදු වූ සිද්ධියෙන් පසුව පොලිසිය මොන ක්‍රියාමාර්ගයක් ගෙන තිබේද?,පොලිසිය විසින් අදාළ තුවක්කුකරුවන් අත්අඩංගුවට ගැනිමට පියවර ගෙන තිබෙනවා.,426
7ce6b1a6811c4da8bad62d08,( හිරාන් ප්‍රියංකර ජයසිංහ) පුත්තලම නගරයේ  බලපත්‍ර නොමැතිව ඖෂධ අලෙවි කිරීමේ ස්ථානයක් වටලා රුපියල් ලක්ෂ 10 කට අධික ඖෂධ තොගයක් සියබාරයට ගත් බව ජාතික ඖෂධ නියාමන අධිකාරීයෙ නීතිය බල ගැන්විමේ අංශ ප්‍රධානී අමිත් පෙරේරා මහතා පැවසිය. ලැබුණ පැමිනිණිලි මත ජාතික ඖෂධ නියාමන අධිකාරිය හා පුත්තලම දිස්ත්‍රික් ආහාර හා ඖෂධ පරික්ෂකවරුන් එක්වි මෙම වැටලිම සිදුකර තිබු අතර ඒ සදහා පොලිස් විශේෂ කාර්ය බලකාය ආරක්ෂව ලබා දීමට කටයුතු කර තිබුණි. පුත්තලම දිස්ත්‍රික් ආහාර හා ඖෂධ පරික්ෂකවරුවන් විසින් දැඩි අවවාද කර එම ස්ථානයෙ ඖෂධ ඉවත් කරන ලෙසට  මීට පෙර කල දැනුම් දීම් පවා නොතකමින් පවත්වාගෙන ගොස් තිබු බව කියයි. වැටලිම සිදුවන අවස්ථාවේදි ඖෂධ අලෙවි කරමින් සිටි බවත් අලෙවි කිරීම සදහා තිබු ලක්ෂ 10 කට අධික විවිධ ඖෂධ වර්ග සියල්ල පුත්තලම ඖෂධ නියාමන අධිකාරිය බාරයට ගෙන ඒම  ස්ථානයට මුද්‍රා තැබිමට කටයුතු කළ බවද ඖෂධ නියාමන අධිකාරී කියයි.,පුත්තලම නගරයේ බලපත්‍ර නොමැතිව ඖෂධ අලෙවි කළ ස්ථානයෙන් රුපියල් කීයකට අධික ඖෂධ තොගයක් සම්බ වී ඇත්ද?,රුපියල් ලක්ෂ 10 කට අධික,89
7ce6b1a6811c4da8bad62d08_2,( හිරාන් ප්‍රියංකර ජයසිංහ) පුත්තලම නගරයේ  බලපත්‍ර නොමැතිව ඖෂධ අලෙවි කිරීමේ ස්ථානයක් වටලා රුපියල් ලක්ෂ 10 කට අධික ඖෂධ තොගයක් සියබාරයට ගත් බව ජාතික ඖෂධ නියාමන අධිකාරීයෙ නීතිය බල ගැන්විමේ අංශ ප්‍රධානී අමිත් පෙරේරා මහතා පැවසිය. ලැබුණ පැමිනිණිලි මත ජාතික ඖෂධ නියාමන අධිකාරිය හා පුත්තලම දිස්ත්‍රික් ආහාර හා ඖෂධ පරික්ෂකවරුන් එක්වි මෙම වැටලිම සිදුකර තිබු අතර ඒ සදහා පොලිස් විශේෂ කාර්ය බලකාය ආරක්ෂව ලබා දීමට කටයුතු කර තිබුණි. පුත්තලම දිස්ත්‍රික් ආහාර හා ඖෂධ පරික්ෂකවරුවන් විසින් දැඩි අවවාද කර එම ස්ථානයෙ ඖෂධ ඉවත් කරන ලෙසට  මීට පෙර කල දැනුම් දීම් පවා නොතකමින් පවත්වාගෙන ගොස් තිබු බව කියයි. වැටලිම සිදුවන අවස්ථාවේදි ඖෂධ අලෙවි කරමින් සිටි බවත් අලෙවි කිරීම සදහා තිබු ලක්ෂ 10 කට අධික විවිධ ඖෂධ වර්ග සියල්ල පුත්තලම ඖෂධ නියාමන අධිකාරිය බාරයට ගෙන ඒම  ස්ථානයට මුද්‍රා තැබිමට කටයුතු කළ බවද ඖෂධ නියාමන අධිකාරී කියයි.,වැටලීමේ අවස්ථාවේදී ඖෂධ අලෙවි කරමින් සිටි ස්ථානයට කුමක් කළේද?,මුද්‍රා තැබිමට කටයුතු කළ බවද ඖෂධ නියාමන අධිකාරී කියයි.,742
8063dafc079440c5a818e08c,මහා සාංඝික විනයෙහි එන පරිදි බුදුරදුන් විසින් ම කාශ්‍යප බුදුරදුන් උදෙසා ස්ථූපයක් තනවන ලදී. ගඩොලින් තනන ලද එම ස්ථූපය රන් හා රිදී තහඩුවලින් වසන ලදී. එම ස්තූපය යොදුනක් උස ය. එහි අර්ධ විෂ්කම්භය යොදුන් භාගයකි. ලෝකඩවලින් ගරාදි වැට තනන ලදී. මේ ස්ථූපය තැනීම සඳහා අවුරුදු 7 දින 7 ක් ගත වී ඇත. ස්ථූපයේ හතර පැත්තේ විමාන සිංහ හා ඇත් රෑප ද විය.,කාශ්‍යප බුදුරදුන් උදෙසා ස්ථූපය තනන ලද්දේ කවුරුන් විසින්ද?,බුදුරදුන් විසින් ම,28
8063dafc079440c5a818e08c_2,මහා සාංඝික විනයෙහි එන පරිදි බුදුරදුන් විසින් ම කාශ්‍යප බුදුරදුන් උදෙසා ස්ථූපයක් තනවන ලදී. ගඩොලින් තනන ලද එම ස්ථූපය රන් හා රිදී තහඩුවලින් වසන ලදී. එම ස්තූපය යොදුනක් උස ය. එහි අර්ධ විෂ්කම්භය යොදුන් භාගයකි. ලෝකඩවලින් ගරාදි වැට තනන ලදී. මේ ස්ථූපය තැනීම සඳහා අවුරුදු 7 දින 7 ක් ගත වී ඇත. ස්ථූපයේ හතර පැත්තේ විමාන සිංහ හා ඇත් රෑප ද විය.,ස්ථූපය තනන ලද්දේ කුමන ද්‍රව්‍යයෙනිද?,ගඩොලින් තනන ලද,90
8088af4ce5d54943abf1c96c,"විද්‍යාඥයන් පවසන පරිදී චක්‍රාවාට කිහිපයක් එක්ව තැනුණු චක්‍රාවාට පොකුරු ඇත. ගෝලාකාර, විවෘත, ඉලිප්සාකාර, සර්පිලාකාර, ලිහිල්, සලාවැටුම් ආකාර වැනි විවිධ කාණ්ඩ වලට අයත් චක්‍රාවාට පොකුරු අතැයි විද්‍යාඥයින් පවසයි.",චක්‍රාවාට කිහිපයක් එක්වින් තැනෙන්නේ කුමක්ද?,චක්‍රාවාට පොකුරු,54
82e7439db4dd449f9344eb67,රාජ්‍ය අමාත්‍ය සනත් නිශාන්ත මහතා හදිසි අනතුරකින් මියගොස් ඇති බැවින් ඔහුට එරෙහිව පවරා ඇති අපහාස නඩු ඉල්ලා අස්කර ගන්නා බව ශ්‍රී ලංකා අධිකරණ නිලධාරීන්ගේ සංගමය  අභියාචනාධිකරණයට දැනුම් දුන්නේය ඒ අනුව ඊට අධිකරණයෙන් අවසර ලැබිණ මෙම පෙත්සම් තුන සෝභිත රාජකරුණා.සහ ධම්මික ගනේපොල යන මහත්වරුන් ගෙන් සමන්විත  අභියාචනාධිකරණ විනිසුරු මඩුල්ලක් හමුවේ සලකා බැලීණ ශ්‍රී ලංකා  අධිකරණ සේවා නිලධාරීන්ගේ සංගමය ඇතුළු තිදෙනෙකු විසින් ගොනු කොට තිබූ පෙත්සම්වලවග උත්තර කරු හැටියට රෑජ්‍ය අමාත්‍ය  සනත් නිශාන්ත මහතා නම් කරනු ලැබ සිටිති ශ්‍රී ලංකා පොදු ජන පක්‍ෂයේ මුලස්ථානයේ පැවැති සාකච්ඡාවකදී අධිකරණයට පහසුවන අන්දමේ කරුණු ප්‍රකාශ කරන ලදයි චෝදනා කරමින් ඊට සුදුසු පියවර ගන්නා ලෙස ඉල්ලා  පෙත්සම්කාර සංගමය ඇතුළු තිදෙනෙකු විසින් මෙම පෙත්සම් ගොනු කරනු ලැබ ඇත,රාජ්‍ය අමාත්‍ය සනත් නිශාන්ත මහතා කොයි හේතුවෙන් මියගොස් ඇත?,හදිසි අනතුරකින්,33
82e7439db4dd449f9344eb67_2,රාජ්‍ය අමාත්‍ය සනත් නිශාන්ත මහතා හදිසි අනතුරකින් මියගොස් ඇති බැවින් ඔහුට එරෙහිව පවරා ඇති අපහාස නඩු ඉල්ලා අස්කර ගන්නා බව ශ්‍රී ලංකා අධිකරණ නිලධාරීන්ගේ සංගමය  අභියාචනාධිකරණයට දැනුම් දුන්නේය ඒ අනුව ඊට අධිකරණයෙන් අවසර ලැබිණ මෙම පෙත්සම් තුන සෝභිත රාජකරුණා.සහ ධම්මික ගනේපොල යන මහත්වරුන් ගෙන් සමන්විත  අභියාචනාධිකරණ විනිසුරු මඩුල්ලක් හමුවේ සලකා බැලීණ ශ්‍රී ලංකා  අධිකරණ සේවා නිලධාරීන්ගේ සංගමය ඇතුළු තිදෙනෙකු විසින් ගොනු කොට තිබූ පෙත්සම්වලවග උත්තර කරු හැටියට රෑජ්‍ය අමාත්‍ය  සනත් නිශාන්ත මහතා නම් කරනු ලැබ සිටිති ශ්‍රී ලංකා පොදු ජන පක්‍ෂයේ මුලස්ථානයේ පැවැති සාකච්ඡාවකදී අධිකරණයට පහසුවන අන්දමේ කරුණු ප්‍රකාශ කරන ලදයි චෝදනා කරමින් ඊට සුදුසු පියවර ගන්නා ලෙස ඉල්ලා  පෙත්සම්කාර සංගමය ඇතුළු තිදෙනෙකු විසින් මෙම පෙත්සම් ගොනු කරනු ලැබ ඇත,අපහාස නඩු කුමක් ගැන ඉල්ලා අස්කර ගන්නා බව පවසනවාද?,ඔහුට එරෙහිව පවරා ඇති අපහාස නඩු,68
83006d5a95bb40469f7533a0,ශ්‍රී ලංකාවේ ප්‍රංශ තානාපති ජීන් ෆැන්කොයිස් පැක්ටෙට් මහතා රාජගිරියේ පිහිටි සිය නිල නිවසේ මියගොස් සිටියදී සොයාගෙන ඇතැයි පොලිසිය පවසයි. තානාපතිවරයා මිය යනවිට 53 හැවිරිදි වියේ පසුවිය. සිද්ධිය සම්බන්ධයෙන් ස්ථානය පරීක්ෂණයක් පැවැත්වීමට නියමිතය.,ප්‍රංශ තානාපති ජීන් ෆැන්කොයිස් පැක්ටෙට් මහතා කවුරුන් මියගොස් සිටින්නේ?,ශ්‍රී ලංකාවේ ප්‍රංශ තානාපති,0
83006d5a95bb40469f7533a0_2,ශ්‍රී ලංකාවේ ප්‍රංශ තානාපති ජීන් ෆැන්කොයිස් පැක්ටෙට් මහතා රාජගිරියේ පිහිටි සිය නිල නිවසේ මියගොස් සිටියදී සොයාගෙන ඇතැයි පොලිසිය පවසයි. තානාපතිවරයා මිය යනවිට 53 හැවිරිදි වියේ පසුවිය. සිද්ධිය සම්බන්ධයෙන් ස්ථානය පරීක්ෂණයක් පැවැත්වීමට නියමිතය.,තානාපතිවරයා මියගොස් සිටි ස්ථානය කුමක්ද?,රාජගිරිය,58
840ab29cb4a34a3488a6ff4a,"මෙරට පුද්ගලයෙකු මූලික අවශ්‍යතා සපුරා ගැනීම සඳහා මාසයකට අවශ්‍ය අවම මුදල රුපියල් 16,975 ක් බවත් මෙරට පුද්ගලයකුගේ මාසික විදයම ජනවාරි මාසයට සාපේක්‍ෂව පෙබරවාරි මස අඩුවී ඇති බවත් ජනලේඛන හා සංඛ්‍යාලේඛන දෙපාර්තමේන්තුව පවසයි. මෙම වසරේ පෙබරවාරි මාසය සඳහා වන නිල දරිද්‍රතා රේඛා සටහන නිකුත් කරමින් එම දෙපාර්තමේන්තුව සඳහන් කරයි. මෙම වසරේ පෙබරවාරි මාසයේදී ජාතික පාරිභෝගික මිල දර්ශකයට අනුව මෙරට උද්ධමනය ඊට පෙර මාසයට සාපේක්ෂව පහළ ගොස් තිබීම මෙලෙස දරිද්‍රතා සීමාව පහළ යාමට ප්‍රධාන හේතු බවත් කොළඹ දිස්ත්‍රික්කය තුළ වෙසෙන  පුද්ගලයෙකුට අවම මූලික අවශ්‍යතා සපුරා ගැනීමට රුපියල් 18,308 ක් අවශ්‍ය බවත් එම දෙපාර්තමේන්තුව කියයි. අඩුම මාසික වියදම රුපියල් 16,231 මොනරාගල දිස්ත්‍රික්කයෙන් වාර්තා වන බව ද ජනලේඛන හා සංඛ්‍යාලේඛන දෙපාර්තමේන්තුව වැඩි දුරටත් සඳහන් කරයි.","මෙරට පුද්ගලයෙකුගේ මූලික අවශ්‍යතා සපුරා ගැනීම සඳහා මාසික අවම මුදල කීයද?
රුපියල් 16,975


","රුපියල් 16,975",71
840ab29cb4a34a3488a6ff4a_2,"මෙරට පුද්ගලයෙකු මූලික අවශ්‍යතා සපුරා ගැනීම සඳහා මාසයකට අවශ්‍ය අවම මුදල රුපියල් 16,975 ක් බවත් මෙරට පුද්ගලයකුගේ මාසික විදයම ජනවාරි මාසයට සාපේක්‍ෂව පෙබරවාරි මස අඩුවී ඇති බවත් ජනලේඛන හා සංඛ්‍යාලේඛන දෙපාර්තමේන්තුව පවසයි. මෙම වසරේ පෙබරවාරි මාසය සඳහා වන නිල දරිද්‍රතා රේඛා සටහන නිකුත් කරමින් එම දෙපාර්තමේන්තුව සඳහන් කරයි. මෙම වසරේ පෙබරවාරි මාසයේදී ජාතික පාරිභෝගික මිල දර්ශකයට අනුව මෙරට උද්ධමනය ඊට පෙර මාසයට සාපේක්ෂව පහළ ගොස් තිබීම මෙලෙස දරිද්‍රතා සීමාව පහළ යාමට ප්‍රධාන හේතු බවත් කොළඹ දිස්ත්‍රික්කය තුළ වෙසෙන  පුද්ගලයෙකුට අවම මූලික අවශ්‍යතා සපුරා ගැනීමට රුපියල් 18,308 ක් අවශ්‍ය බවත් එම දෙපාර්තමේන්තුව කියයි. අඩුම මාසික වියදම රුපියල් 16,231 මොනරාගල දිස්ත්‍රික්කයෙන් වාර්තා වන බව ද ජනලේඛන හා සංඛ්‍යාලේඛන දෙපාර්තමේන්තුව වැඩි දුරටත් සඳහන් කරයි.",ජනලේඛන හා සංඛ්‍යාලේඛන දෙපාර්තමේන්තුව පැවසුවේ කුමක්ද?,මෙරට පුද්ගලයකුගේ මාසික විදයම ජනවාරි මාසයට සාපේක්‍ෂව පෙබරවාරි මස අඩුවී ඇති බව,94
84c28a0775a3455e8355dbc0_2,"පාදුක්ක, මාහිංගල ප්‍රදේශයේ නිවසක නවතා තිබූ වෑන් රථයක් කැබ් රථයක් මෙන්ම ත්‍රීරෝද රථයක් හදිසියේම ගිනි ගෙන විනාශ වී ඇතැයි පාදුක්ක පොලිසිය පවසනවා.එම අවස්ථාවේදී ගිනි නිවීම් ඒකකය පැමිණ ගින්න මැඩ පැවැත්වීමට කටයුතු කලද, ඒ වන විටත් වාහන තුනම ගිනිගෙන සම්පූර්ණයෙන් විනාශ වී ඇති බව‍යි පොලිසිය සඳහන් කළේ.වෙන්දේසි වත්තක පිහිටි මෙම විශාල ඉඩමට කිසිවෙකුට ඇතුලත් වීමට හැකියාවක් නොමැති බවත්, කිසිවෙකු විසින් මෙම වාහනවලට ගිනි තැබුවාද නැතහොත් එක් වාහනයකට ගිනි ඇවිලීම නිසාවෙන් අනෙක් රථ වාහනවලටත් ගිනි ඇවිලුනාද යන්න පිළිබඳව තවමත් කරුණු අනාවරණය වී නැහැ.කෙසේ වෙතත් මේ සම්බන්ධයෙන් විමර්ශන ක්‍රියාත්මක බව පාදුක්ක පොලිසිය සඳහන් කළා.",ගින්න මැඩ පැවැත්වීමට කටයුතු කළ ආයතනය කුමක්ද?,ගිනි නිවීම් ඒකකය,156
86404ba800424337a364f9d1,"අද (11) දිනයේ නැගෙනහිර පළාතේ සහ හම්බන්තොට දිස්ත්‍රික්කයේ වැසි ස්වල්පයක් ඇතිවිය හැකි බව කාලගුණවිද්‍යා දෙපාර්තමේන්තුව  පවසයි. රත්නපුර, කළුතර, ගාල්ල සහ මාතර දිස්ත්‍රික්කවල සවස් කාලයේදී හෝ රාත්‍රී කාලයේදී ස්ථාන ස්වල්පයක වැසි හෝ ගිගුරුම් සහිත වැසි ඇතිවිය හැක. දිවයිනේ සෙසු ප්‍රදේශවල ප්‍රධාන වශයෙන් වියළි කාලගුණික තත්ත්වයක් පවතී. බස්නාහිර, සබරගමුව සහ ඌව පළාත්වලත් ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් ඇතැම් ස්ථානවල උදෑසන කාලයේදී මීදුම් සහිත තත්ත්වයක් අපේක්ෂා කෙරේ. මේ අතර, ප්‍රදේශ කිහිපයක් සඳහා උණුසුම් කාලගුණ තත්ත්වය පිළිබඳව අනතුරු ඇඟවීමේ නිවේදනයක් කාලගුණවිද්‍යා දෙපාර්තමේන්තුව විසින් ඊයේ (10) නිකුත් කර තිබිණි. එහි සඳහන් වුයේ අද දිනයේ බස්නාහිර, වයඹ, දකුණු සහ සබරගමුව පළාත්වලත් අනුරාධපුර සහ මන්නාරම දිස්ත්‍රික්කවලත් ඇතැම් ස්ථානවල උණුසුම් තත්ත්වය අවධානය යොමුකළ යුතු මට්ටමේ පවතින බවය.",අද දිනයේ නැගෙනහිර පළාතට තිබෙන කාලගුණ තත්ත්වය කුමක්ද?,වැසි ස්වල්පයක්,57
8a7e2cf56323439ea4d3f036,ඉතාලියේ මොන්කොල්ෆොනෙ නගරය තුළ ක්‍රිකට් ක්‍රීඩා කිරීම තහනම් කිරීමට එම නගරයේ බලධාරීන් කටයුතු කර තිබේ. එම නගරයේ 30%ක් පමණ ජීවත් වන්නේ විදෙස් රටවලින් පැමිණි පිරිසයි. ඉන් ද බහුතරය බංග්ලාදේශ ජාතිකයින් වෙයි. 90 දශකයේදී සුඛෝපභෝගී නෞකා ගොඩනැගීම සඳහා ඔවුන් එම ප්‍රදේශයට පැමිණ තිබුණි. එවැනි තහනමක් පැනවීමට හේතුව වශයෙන් එහි නගරාධිපතිනිය පෙන්වා දෙන්නේ එම නගරයේ සංස්කෘතික අගයන් තර්ජනයකට ලක්වී ඇති බවයි. මෙම නගරය පාලනය කරනු ලබන්නේ උග්‍ර දක්ෂිණාංශික ලීග් පක්ෂයේ නගරාධිපතිනිය කි. ඔවුන් සංක්‍රමණික විරෝධී ප්‍රතිපත්තියක් අනුගමනය කරයි.,මොන්කොල්ෆොනෙ නගරයේ තහනම් කළ ක්‍රීඩාව කුමක්ද?,ක්‍රිකට් ක්‍රීඩා කිරීම,30
8a7e2cf56323439ea4d3f036_2,ඉතාලියේ මොන්කොල්ෆොනෙ නගරය තුළ ක්‍රිකට් ක්‍රීඩා කිරීම තහනම් කිරීමට එම නගරයේ බලධාරීන් කටයුතු කර තිබේ. එම නගරයේ 30%ක් පමණ ජීවත් වන්නේ විදෙස් රටවලින් පැමිණි පිරිසයි. ඉන් ද බහුතරය බංග්ලාදේශ ජාතිකයින් වෙයි. 90 දශකයේදී සුඛෝපභෝගී නෞකා ගොඩනැගීම සඳහා ඔවුන් එම ප්‍රදේශයට පැමිණ තිබුණි. එවැනි තහනමක් පැනවීමට හේතුව වශයෙන් එහි නගරාධිපතිනිය පෙන්වා දෙන්නේ එම නගරයේ සංස්කෘතික අගයන් තර්ජනයකට ලක්වී ඇති බවයි. මෙම නගරය පාලනය කරනු ලබන්නේ උග්‍ර දක්ෂිණාංශික ලීග් පක්ෂයේ නගරාධිපතිනිය කි. ඔවුන් සංක්‍රමණික විරෝධී ප්‍රතිපත්තියක් අනුගමනය කරයි.,එම නගරයේ ජීවත් වන්නේ විදෙස් පිරිසෙන් කොපමණ ප්‍රතිශතයකි?,30%ක් පමණ,109
